인덱스,사이클_번호,충전_용량(Ah),방전_용량(Ah),누적_용량(Ah),충전_에너지(Wh),방전_에너지(Wh),누적_에너지(Wh),쿨롱_효율(%),에너지_효율(%),최대_전압(V),충전_최종전압(V),방전_최종전압(V),단위_충전_용량(Ah/g),단위_방전_용량(Ah/g)
160,160,0.025380551,0.024672819,0.315738896,0.038838951,0.03263624,1.538237213,97.21152015,84.02966325,1.600331726,1.600331726,0.686184082,0.025380551,0.024672819
161,161,0.025253653,0.024250815,0.316741734,0.038636469,0.032080414,1.544793268,96.02894051,83.03143271,1.600178833,1.600178833,0.698109741,0.025253653,0.024250815
162,162,0.024907989,0.024492994,0.317156729,0.038112136,0.032380519,1.550524885,98.33388672,84.96117687,1.60002594,1.60002594,0.689241943,0.024907989,0.024492994
163,163,0.025097253,0.024256068,0.317997915,0.03839841,0.03209024,1.556833056,96.64829637,83.57179177,1.60002594,1.60002594,0.695204773,0.025097253,0.024256068
164,164,0.024893985,0.024259084,0.318632816,0.038089294,0.032081014,1.562841336,97.4495793,84.22580352,1.60002594,1.60002594,0.69306427,0.024893985,0.024259084
165,165,0.024970154,0.024329893,0.319273077,0.038213238,0.032182831,1.568871743,97.4358944,84.21906397,1.600178833,1.600178833,0.6990271,0.024970154,0.024329893
166,166,0.024911366,0.02401379,0.320170653,0.038120687,0.031742476,1.575249954,96.39692323,83.26837225,1.60002594,1.60002594,0.687865906,0.024911366,0.02401379
167,167,0.024674712,0.024147328,0.320698036,0.037757016,0.031913917,1.581093053,97.86265738,84.52446859,1.60002594,1.60002594,0.685878296,0.024674712,0.024147328
168,168,0.024804001,0.023964732,0.321537304,0.037958661,0.031684727,1.587366987,96.61639921,83.47166673,1.600178833,1.600178833,0.688936157,0.024804001,0.023964732
169,169,0.024550884,0.023915709,0.32217248,0.037567739,0.031607814,1.593326912,97.41282097,84.13552474,1.60002594,1.60002594,0.690006409,0.024550884,0.023915709
170,170,0.024630449,0.02385033,0.322952598,0.037696356,0.031518077,1.59950519,96.83270771,83.61040911,1.60002594,1.60002594,0.699332886,0.024630449,0.02385033
171,171,0.024388951,0.023738875,0.323602675,0.03731913,0.031361869,1.605462451,97.33454436,84.0369778,1.600178833,1.600178833,0.688936157,0.024388951,0.023738875
172,172,0.024458561,0.023627348,0.324433888,0.037435954,0.031242791,1.611655615,96.6015429,83.45664291,1.600178833,1.600178833,0.69505188,0.024458561,0.023627348
173,173,0.024206609,0.023574382,0.325066114,0.037046154,0.03116145,1.617540319,97.38820887,84.11520937,1.600178833,1.600178833,0.687407227,0.024206609,0.023574382
174,174,0.024280462,0.023503809,0.325842767,0.037170282,0.03105883,1.623651771,96.80132631,83.55823112,1.60002594,1.60002594,0.692605591,0.024280462,0.023503809
175,175,0.02404032,0.023449619,0.326433468,0.036791588,0.030972422,1.629470936,97.54287557,84.18343354,1.60002594,1.60002594,0.695357666,0.02404032,0.023449619
176,176,0.024115197,0.023389366,0.327159298,0.036909489,0.030902486,1.635477939,96.99015237,83.72504466,1.60002594,1.60002594,0.690617981,0.024115197,0.023389366
177,177,0.023978757,0.023277542,0.327860513,0.036696881,0.030762749,1.641412071,97.07568284,83.82933032,1.600178833,1.600178833,0.695969238,0.023978757,0.023277542
178,178,0.023987187,0.023455824,0.328391876,0.036721672,0.030979969,1.647153775,97.78480451,84.36426362,1.60002594,1.60002594,0.687254333,0.023987187,0.023455824
179,179,0.023985085,0.023089569,0.329287392,0.036706175,0.030499489,1.65336046,96.2663648,83.09089482,1.60002594,1.60002594,0.699944458,0.023985085,0.023089569
180,180,0.023809295,0.023281688,0.329814999,0.036449548,0.030763354,1.659046654,97.78403013,84.39982314,1.60002594,1.60002594,0.688171692,0.023809295,0.023281688
181,181,0.023814715,0.023037236,0.330592478,0.036457706,0.030446228,1.665058133,96.73529862,83.51108935,1.60002594,1.60002594,0.693828735,0.023814715,0.023037236
182,182,0.023614946,0.022973354,0.33123407,0.036148492,0.030342307,1.670864318,97.28311035,83.93795905,1.60002594,1.60002594,0.689241943,0.023614946,0.022973354
183,183,0.023629893,0.023041882,0.331822081,0.036175516,0.030439211,1.676600623,97.51157834,84.14312871,1.60002594,1.60002594,0.6990271,0.023629893,0.023041882
184,184,0.023633279,0.022975658,0.332479702,0.036185666,0.030335911,1.682450379,97.21739413,83.83405374,1.60002594,1.60002594,0.694134521,0.023633279,0.022975658
185,185,0.023560558,0.022738892,0.333301369,0.036064889,0.030040488,1.68847478,96.5125356,83.29566141,1.600178833,1.600178833,0.698721313,0.023560558,0.022738892
186,186,0.023388429,0.022793166,0.333896632,0.035808775,0.030086497,1.694197058,97.45488071,84.01989943,1.600331726,1.600331726,0.69505188,0.023388429,0.022793166
187,187,0.023391624,0.022798437,0.334489819,0.035811426,0.030097829,1.699910655,97.46410639,84.04532353,1.600178833,1.600178833,0.6990271,0.023391624,0.022798437
188,188,0.02339909,0.022802073,0.335086835,0.035826829,0.03010068,1.705636804,97.44854861,84.01714813,1.60002594,1.60002594,0.689700623,0.02339909,0.022802073
189,189,0.023387317,0.022561237,0.335912915,0.035803713,0.029788873,1.711651644,96.46782851,83.2005148,1.60002594,1.60002594,0.689394836,0.023387317,0.022561237
190,190,0.023216603,0.022688613,0.336440905,0.035549674,0.029965802,1.717235515,97.72580818,84.29276387,1.600331726,1.600331726,0.698262634,0.023216603,0.022688613
191,191,0.023280071,0.022439389,0.337281587,0.03565048,0.029616435,1.723269561,96.38883539,83.07443366,1.60002594,1.60002594,0.698109741,0.023280071,0.022439389
192,192,0.022981027,0.022510462,0.337752152,0.035188351,0.029714324,1.728743588,97.95237726,84.44363856,1.600178833,1.600178833,0.691382446,0.022981027,0.022510462
193,193,0.023100078,0.022321042,0.338531188,0.035369329,0.029445581,1.734667335,96.62755944,83.25173852,1.600178833,1.600178833,0.691535339,0.023100078,0.022321042
194,194,0.022992415,0.02232252,0.339201083,0.035207355,0.029460852,1.740413838,97.08645091,83.6781197,1.600637512,1.600637512,0.694440308,0.022992415,0.02232252
195,195,0.022805714,0.02227774,0.339729058,0.034916607,0.029411129,1.745919315,97.68490246,84.23249534,1.60002594,1.60002594,0.697192383,0.022805714,0.02227774
196,196,0.022927152,0.022150783,0.340505426,0.035109904,0.029230922,1.751798297,96.61375927,83.25548781,1.600178833,1.600178833,0.689394836,0.022927152,0.022150783
197,197,0.022809885,0.022282833,0.341032478,0.034930129,0.029427828,1.757300599,97.68937145,84.24769278,1.600178833,1.600178833,0.699791565,0.022809885,0.022282833
198,198,0.022797015,0.022152776,0.341676717,0.034904164,0.029221587,1.762983175,97.1740207,83.7194879,1.60002594,1.60002594,0.690770874,0.022797015,0.022152776
199,199,0.022817372,0.022034322,0.342459767,0.034940682,0.029083582,1.768840275,96.56818599,83.23701933,1.600484619,1.600484619,0.697803955,0.022817372,0.022034322
200,200,0.022576089,0.0221631,0.342872756,0.034568731,0.029246873,1.774162133,98.17068032,84.60499494,1.60002594,1.60002594,0.693828735,0.022576089,0.0221631
201,201,0.022743346,0.021973166,0.343642935,0.034822073,0.028974867,1.780009338,96.61360403,83.20833552,1.60002594,1.60002594,0.692758484,0.022743346,0.021973166
202,202,0.022585058,0.022166393,0.3440616,0.034584041,0.029248055,1.785345324,98.14627492,84.57096032,1.600178833,1.600178833,0.690465088,0.022585058,0.022166393
203,203,0.022746078,0.021918365,0.344889314,0.034829597,0.028917228,1.791257693,96.36107152,83.02487121,1.600178833,1.600178833,0.689700623,0.022746078,0.021918365
204,204,0.022525146,0.021979878,0.345434582,0.034495985,0.028989607,1.796764071,97.57928982,84.03762679,1.600178833,1.600178833,0.693981628,0.022525146,0.021979878
205,205,0.022455751,0.021814293,0.34607604,0.034381759,0.028787062,1.802358767,97.14345764,83.72771941,1.60002594,1.60002594,0.694746094,0.022455751,0.021814293
206,206,0.022405033,0.021625156,0.346855918,0.034310339,0.028527998,1.808141108,96.51918734,83.14694409,1.60002594,1.60002594,0.690617981,0.022405033,0.021625156
207,207,0.022286655,0.021808898,0.347333674,0.034130405,0.028758606,1.813512906,97.8563111,84.26095906,1.600178833,1.600178833,0.690770874,0.022286655,0.021808898
208,208,0.022281139,0.021635687,0.347979126,0.034111904,0.028542318,1.819082492,97.10314631,83.67260399,1.60002594,1.60002594,0.690159302,0.022281139,0.021635687
209,209,0.022296201,0.021750471,0.348524857,0.03414888,0.028679643,1.824551728,97.55236123,83.98414001,1.60002594,1.60002594,0.693828735,0.022296201,0.021750471
210,210,0.022281187,0.021640568,0.349165476,0.034116424,0.028546221,1.830121932,97.12484305,83.67295559,1.60002594,1.60002594,0.692605591,0.022281187,0.021640568
211,211,0.022290474,0.021515761,0.349940189,0.034142465,0.02838473,1.835879667,96.52446414,83.1361484,1.60002594,1.60002594,0.695357666,0.022290474,0.021515761
212,212,0.02205343,0.021643062,0.350350557,0.033774574,0.028545708,1.841108533,98.13921021,84.5183354,1.600178833,1.600178833,0.690617981,0.02205343,0.021643062
213,213,0.0221641,0.021460433,0.351054223,0.033937702,0.028307817,1.846738418,96.82519807,83.4111184,1.60002594,1.60002594,0.696275024,0.0221641,0.021460433
214,214,0.022116158,0.02158443,0.351585951,0.033875936,0.028471048,1.852143306,97.59574962,84.04505223,1.60002594,1.60002594,0.698109741,0.022116158,0.02158443
215,215,0.022049179,0.021459327,0.352175803,0.033763016,0.028285345,1.857620977,97.32483471,83.77611931,1.60002594,1.60002594,0.699332886,0.022049179,0.021459327
216,216,0.022125072,0.021345908,0.352954967,0.033889615,0.02815877,1.863351822,96.47836835,83.08967242,1.600331726,1.600331726,0.693675842,0.022125072,0.021345908
217,217,0.021882387,0.021475391,0.353361962,0.033516456,0.028312097,1.868556182,98.14007651,84.47222513,1.600331726,1.600331726,0.69505188,0.021882387,0.021475391
218,218,0.022058155,0.021288193,0.354131925,0.03378367,0.028069093,1.874270759,96.50939748,83.08479464,1.600331726,1.600331726,0.695204773,0.022058155,0.021288193
219,219,0.021889602,0.021293523,0.354728004,0.033530685,0.028076717,1.879724727,97.27688384,83.73439948,1.60002594,1.60002594,0.696427917,0.021889602,0.021293523
220,220,0.021763069,0.021244226,0.355246847,0.033330212,0.028017122,1.885037817,97.61594906,84.0592367,1.60002594,1.60002594,0.699332886,0.021763069,0.021244226
221,221,0.021828427,0.021054975,0.356020298,0.033434114,0.027757828,1.890714103,96.45667764,83.02247313,1.60002594,1.60002594,0.696275024,0.021828427,0.021054975
222,222,0.021712981,0.02130328,0.356429999,0.033260371,0.028087544,1.895886929,98.1131079,84.44747677,1.600178833,1.600178833,0.695969238,0.021712981,0.02130328
223,223,0.021819801,0.021178975,0.357070825,0.033418858,0.027915426,1.901390361,97.06309634,83.53195826,1.60002594,1.60002594,0.69505188,0.021819801,0.021178975
224,224,0.02177737,0.021055994,0.357792202,0.03336122,0.027755758,1.906995822,96.68749618,83.19767257,1.600484619,1.600484619,0.68908905,0.02177737,0.021055994
225,225,0.021538781,0.021124468,0.358206515,0.032988977,0.027840627,1.912144172,98.07643011,84.39372793,1.60002594,1.60002594,0.693522949,0.021538781,0.021124468
226,226,0.021711853,0.020994326,0.358924043,0.033256447,0.027658512,1.917742106,96.69522597,83.16737002,1.600178833,1.600178833,0.693370056,0.021711853,0.020994326
227,227,0.02154675,0.020946649,0.359524145,0.033004358,0.027617419,1.923129045,97.21488503,83.67809912,1.600178833,1.600178833,0.69306427,0.02154675,0.020946649
228,228,0.021468629,0.021003608,0.359989166,0.032883628,0.027664127,1.928348546,97.83394952,84.12735716,1.60002594,1.60002594,0.696886597,0.021468629,0.021003608
229,229,0.021604621,0.020882051,0.360711735,0.033096099,0.027514184,1.93393046,96.65548674,83.13422231,1.600331726,1.600331726,0.693981628,0.021604621,0.020882051
230,230,0.021480115,0.021065385,0.361126465,0.032905175,0.027753641,1.939081994,98.06923898,84.3443057,1.600178833,1.600178833,0.697345276,0.021480115,0.021065385
231,231,0.021534814,0.020579145,0.362082134,0.032980271,0.02709831,1.944963955,95.56221256,82.16521266,1.60002594,1.60002594,0.692299805,0.021534814,0.020579145
232,232,0.021124838,0.020470606,0.362736366,0.032350639,0.026979768,1.950334827,96.90301912,83.39794294,1.600178833,1.600178833,0.693981628,0.021124838,0.020470606
233,233,0.021060614,0.020527655,0.363269325,0.032250507,0.027045279,1.955540054,97.4694075,83.86001339,1.600178833,1.600178833,0.694593201,0.021060614,0.020527655
234,234,0.021178778,0.020588982,0.36385912,0.032429426,0.027137585,1.960831895,97.21515753,83.68197669,1.600637512,1.600637512,0.692758484,0.021178778,0.020588982
235,235,0.021123193,0.020586744,0.36439557,0.032338509,0.027117021,1.966053384,97.46037816,83.85365181,1.600178833,1.600178833,0.686489868,0.021123193,0.020586744
236,236,0.021186211,0.020586736,0.364995045,0.0324309,0.027124568,1.971359715,97.17044708,83.63803845,1.600178833,1.600178833,0.690159302,0.021186211,0.020586736
237,237,0.021184731,0.020588441,0.365591334,0.032425589,0.027134353,1.97665095,97.18528823,83.68191496,1.60002594,1.60002594,0.69856842,0.021184731,0.020588441
238,238,0.021239742,0.020652653,0.366178424,0.032511321,0.02722485,1.981937422,97.23589003,83.73959734,1.600178833,1.600178833,0.688171692,0.021239742,0.020652653
239,239,0.021241645,0.020657688,0.36676238,0.032511682,0.027234216,1.987214888,97.25088698,83.76747736,1.60002594,1.60002594,0.689241943,0.021241645,0.020657688
240,240,0.021244336,0.020652857,0.367353859,0.032513408,0.027209903,1.992518392,97.21582781,83.68825456,1.60002594,1.60002594,0.698721313,0.021244336,0.020652857
241,241,0.021251972,0.020598434,0.368007397,0.032521418,0.027151922,1.997887888,96.92481267,83.48935547,1.600331726,1.600331726,0.699791565,0.021251972,0.020598434
242,242,0.021192397,0.020596611,0.368603184,0.032434773,0.027140284,2.003182377,97.18867756,83.67650397,1.60002594,1.60002594,0.699332886,0.021192397,0.020596611
243,243,0.021199199,0.020597898,0.369204484,0.032441934,0.027133099,2.008491212,97.16356944,83.63588563,1.600178833,1.600178833,0.693828735,0.021199199,0.020597898
244,244,0.021254085,0.020606442,0.369852128,0.032526591,0.027167752,2.013850051,96.95285015,83.52474539,1.600331726,1.600331726,0.69306427,0.021254085,0.020606442
245,245,0.02119239,0.020601972,0.370442546,0.032429922,0.027152453,2.019127521,97.21400957,83.72654175,1.60002594,1.60002594,0.698109741,0.02119239,0.020601972
246,246,0.021196922,0.020600165,0.371039303,0.032434479,0.027147311,2.024414689,97.18470009,83.69892601,1.60002594,1.60002594,0.687713013,0.021196922,0.020600165
247,247,0.021197199,0.020544489,0.371692014,0.032432653,0.02708466,2.029762682,96.92077061,83.51046741,1.60002594,1.60002594,0.696886597,0.021197199,0.020544489
248,248,0.021192321,0.020599438,0.372284896,0.032427139,0.027143176,2.035046645,97.20237066,83.7051218,1.60002594,1.60002594,0.69856842,0.021192321,0.020599438
249,249,0.021195942,0.020545891,0.372934947,0.032428729,0.027087525,2.040387848,96.93313385,83.5294078,1.60002594,1.60002594,0.692911377,0.021195942,0.020545891
250,250,0.021134853,0.020541491,0.373528309,0.032333872,0.027082764,2.045638957,97.19249546,83.75972927,1.60002594,1.60002594,0.694134521,0.021134853,0.020541491
251,251,0.021187612,0.020660501,0.37405542,0.032416102,0.027231103,2.050823956,97.51217577,84.00486615,1.600331726,1.600331726,0.687254333,0.021187612,0.020660501
252,252,0.021315274,0.021020372,0.374350321,0.032621563,0.027706988,2.055738531,98.61647807,84.93458149,1.60002594,1.60002594,0.688171692,0.021315274,0.021020372
253,253,0.021612226,0.02096049,0.375002058,0.033077334,0.027620964,2.061194901,96.9844068,83.50420308,1.600178833,1.600178833,0.698109741,0.021612226,0.02096049
254,254,0.021499909,0.020966016,0.375535951,0.032908578,0.027625105,2.066478373,97.51676566,83.94499801,1.60002594,1.60002594,0.699179993,0.021499909,0.020966016
255,255,0.021502216,0.020853178,0.376184989,0.032915013,0.02746666,2.071926726,96.98153082,83.44720983,1.60002594,1.60002594,0.697803955,0.021502216,0.020853178
256,256,0.021453189,0.020858444,0.376779733,0.032845669,0.027480579,2.077291817,97.22771131,83.66576037,1.600484619,1.600484619,0.695816345,0.021453189,0.020858444
257,257,0.021340906,0.020747799,0.37737284,0.032670287,0.027321328,2.082640775,97.22079823,83.62745085,1.600331726,1.600331726,0.688936157,0.021340906,0.020747799
258,258,0.021287423,0.02069234,0.377967924,0.032591528,0.027253894,2.087978409,97.20452882,83.62263544,1.60002594,1.60002594,0.687865906,0.021287423,0.02069234
259,259,0.021225847,0.020576615,0.378617157,0.032498222,0.027108863,2.093367768,96.94131003,83.41644906,1.600178833,1.600178833,0.699485779,0.021225847,0.020576615
260,260,0.021112148,0.02057993,0.379149376,0.032327854,0.027114177,2.098581445,97.47908742,83.87249311,1.60002594,1.60002594,0.698721313,0.021112148,0.02057993
261,261,0.021111065,0.020572828,0.379687612,0.032328113,0.027078803,2.103830755,97.45045373,83.76239902,1.60002594,1.60002594,0.688630371,0.021111065,0.020572828
262,262,0.021115502,0.020458613,0.380344501,0.032333787,0.026942478,2.109222064,96.88906755,83.32608262,1.60002594,1.60002594,0.699944458,0.021115502,0.020458613
263,263,0.020997358,0.020463374,0.380878485,0.032157287,0.026941959,2.114437392,97.45689895,83.78181535,1.60002594,1.60002594,0.689394836,0.020997358,0.020463374
264,264,0.02099857,0.02040745,0.381469605,0.0321603,0.026874711,2.119722981,97.18494908,83.56486261,1.600484619,1.600484619,0.68908905,0.02099857,0.02040745
265,265,0.020939431,0.020407906,0.38200113,0.032072385,0.026872165,2.124923202,97.46160945,83.78598843,1.600331726,1.600331726,0.688171692,0.020939431,0.020407906
266,266,0.020941435,0.020347811,0.382594753,0.032078409,0.026783339,2.130218271,97.1653161,83.49335281,1.60002594,1.60002594,0.687713013,0.020941435,0.020347811
267,267,0.020882937,0.020235219,0.383242472,0.031989725,0.026649033,2.135558964,96.89833717,83.30497553,1.600331726,1.600331726,0.69505188,0.020882937,0.020235219
268,268,0.020763151,0.020227812,0.383777811,0.031804367,0.026612784,2.140750547,97.42168806,83.6765083,1.600178833,1.600178833,0.695816345,0.020763151,0.020227812
269,269,0.020771391,0.020176784,0.384372418,0.031819896,0.026560879,2.146009564,97.13737376,83.47255087,1.600637512,1.600637512,0.690770874,0.020771391,0.020176784
270,270,0.020706809,0.019931905,0.385147322,0.031723368,0.026237714,2.151495218,96.25773329,82.70784457,1.600178833,1.600178833,0.69856842,0.020706809,0.019931905
271,271,0.020462654,0.020057478,0.385552498,0.031361671,0.02637557,2.156481319,98.01992617,84.1012924,1.60002594,1.60002594,0.697803955,0.020462654,0.020057478
272,272,0.02059806,0.020055705,0.386094852,0.031568216,0.026374009,2.161675525,97.36696298,83.54608811,1.600178833,1.600178833,0.699485779,0.02059806,0.020055705
273,273,0.020595187,0.020058996,0.386631043,0.031562088,0.026379431,2.166858181,97.39652353,83.57948791,1.600637512,1.600637512,0.687713013,0.020595187,0.020058996
274,274,0.020539051,0.019951642,0.387218452,0.031480658,0.02625128,2.172087559,97.14003907,83.38860221,1.600178833,1.600178833,0.691382446,0.020539051,0.019951642
275,275,0.020477086,0.019946544,0.387748994,0.031389242,0.026230384,2.177246416,97.40909445,83.56488624,1.600790405,1.600790405,0.690465088,0.020477086,0.019946544
276,276,0.020478967,0.019888293,0.388339668,0.031391038,0.026156822,2.182480632,97.11570167,83.32576306,1.600331726,1.600331726,0.6990271,0.020478967,0.019888293
277,277,0.02041937,0.01988912,0.388869918,0.031300438,0.026152568,2.187628503,97.40320238,83.55335899,1.600331726,1.600331726,0.690006409,0.02041937,0.01988912
278,278,0.020366605,0.019825159,0.389411364,0.031217027,0.026055582,2.192789948,97.34149867,83.46593144,1.600331726,1.600331726,0.697192383,0.020366605,0.019825159
279,279,0.02036746,0.019767673,0.390011151,0.031219068,0.025990304,2.198018712,97.05517044,83.25137747,1.600178833,1.600178833,0.695816345,0.02036746,0.019767673
280,280,0.020293034,0.01953034,0.390773845,0.031100253,0.025685643,2.203433322,96.24160067,82.5898179,1.60002594,1.60002594,0.694440308,0.020293034,0.01953034
281,281,0.020070998,0.019765822,0.391079021,0.030765871,0.025974995,2.208224199,98.47951695,84.42795152,1.60002594,1.60002594,0.688171692,0.020070998,0.019765822
282,282,0.020298471,0.019519051,0.391858441,0.031113947,0.025650477,2.213687669,96.16020073,82.44044721,1.60002594,1.60002594,0.69306427,0.020298471,0.019519051
283,283,0.020004353,0.019585409,0.392277385,0.030657215,0.02573553,2.218609354,97.90573498,83.94607871,1.60002594,1.60002594,0.69505188,0.020004353,0.019585409
284,284,0.020133988,0.019766172,0.392645202,0.030860466,0.025972758,2.223497062,98.17315607,84.16191212,1.600178833,1.600178833,0.694134521,0.020133988,0.019766172
285,285,0.02025301,0.01953194,0.393366272,0.031044675,0.025692782,2.228848954,96.43968795,82.76067324,1.600331726,1.600331726,0.699791565,0.02025301,0.01953194
286,286,0.020055224,0.019536345,0.393885151,0.030736325,0.025689382,2.233895897,97.41274988,83.5798751,1.600178833,1.600178833,0.69505188,0.020055224,0.019536345
287,287,0.020016393,0.019540514,0.394361031,0.030682984,0.02569714,2.238881741,97.62255097,83.75046052,1.60002594,1.60002594,0.698415527,0.020016393,0.019540514
288,288,0.020070523,0.019594044,0.39483751,0.030769039,0.025739215,2.243911565,97.62597636,83.65296978,1.600331726,1.600331726,0.699485779,0.020070523,0.019594044
289,289,0.020080777,0.019480649,0.395437639,0.030782632,0.025603068,2.249091129,97.011426,83.17374419,1.600331726,1.600331726,0.687713013,0.020080777,0.019480649
290,290,0.020015263,0.019427709,0.396025193,0.030684048,0.025546972,2.254228206,97.06446902,83.25815397,1.600178833,1.600178833,0.696886597,0.020015263,0.019427709
291,291,0.019953007,0.01942726,0.39655094,0.030587951,0.02553686,2.259279296,97.36507215,83.48666544,1.600178833,1.600178833,0.691994019,0.019953007,0.01942726
292,292,0.0199024,0.019367906,0.397085434,0.030513602,0.025467358,2.26432554,97.31442722,83.46231522,1.60002594,1.60002594,0.694134521,0.0199024,0.019367906
293,293,0.019893869,0.019364934,0.397614368,0.030498496,0.025444184,2.269379852,97.34121902,83.42766761,1.60002594,1.60002594,0.691994019,0.019893869,0.019364934
294,294,0.019843825,0.019360969,0.398097224,0.030419458,0.025430771,2.274368539,97.56671978,83.60034211,1.60002594,1.60002594,0.695663452,0.019843825,0.019360969
295,295,0.019893489,0.019178796,0.398811917,0.030493706,0.025197293,2.279664952,96.40740272,82.63112765,1.60002594,1.60002594,0.690923767,0.019893489,0.019178796
296,296,0.019723698,0.019368087,0.399167527,0.03023613,0.025450412,2.28445067,98.1970401,84.17218642,1.60002594,1.60002594,0.693828735,0.019723698,0.019368087
297,297,0.019845996,0.01937198,0.399641543,0.03042713,0.025459002,2.289418798,97.611529,83.67204416,1.60002594,1.60002594,0.699179993,0.019845996,0.01937198
298,298,0.019901654,0.019254954,0.400288242,0.030514774,0.025307047,2.294626525,96.75052537,82.93375438,1.600331726,1.600331726,0.690312195,0.019901654,0.019254954
299,299,0.019784971,0.019248098,0.400825116,0.030333436,0.02527344,2.299686521,97.28645761,83.31874925,1.60002594,1.60002594,0.69505188,0.019784971,0.019248098
300,300,0.019734382,0.019183911,0.401375586,0.0302537,0.025190137,2.304750085,97.21060203,83.26299396,1.600331726,1.600331726,0.689547729,0.019734382,0.019183911
301,301,0.019719664,0.019136053,0.401959197,0.030228649,0.02514707,2.309831664,97.04046138,83.18952705,1.600331726,1.600331726,0.687713013,0.019719664,0.019136053
302,302,0.019614871,0.019192763,0.402381306,0.030071715,0.025217776,2.314685603,97.84801819,83.85878776,1.60002594,1.60002594,0.693828735,0.019614871,0.019192763
303,303,0.01967198,0.019136037,0.402917249,0.030156178,0.025133831,2.31970795,97.27560099,83.34554383,1.60002594,1.60002594,0.687254333,0.01967198,0.019136037
304,304,0.019672923,0.019140139,0.403450034,0.030161799,0.025151555,2.324718195,97.29178665,83.38877364,1.60002594,1.60002594,0.687407227,0.019672923,0.019140139
305,305,0.019670709,0.019194218,0.403926524,0.030159902,0.025210568,2.329667529,97.57766592,83.58968829,1.600178833,1.600178833,0.68557251,0.019670709,0.019194218
306,306,0.019672438,0.019077388,0.404521574,0.030158425,0.025066042,2.334759912,96.97521031,83.11455896,1.600178833,1.600178833,0.694898987,0.019672438,0.019077388
307,307,0.019555266,0.019084051,0.404992789,0.029978715,0.025072467,2.33966616,97.59034079,83.63422961,1.60002594,1.60002594,0.6990271,0.019555266,0.019084051
308,308,0.019616113,0.019076663,0.405532239,0.030076314,0.025053207,2.344689266,97.24996303,83.29879557,1.600178833,1.600178833,0.693522949,0.019616113,0.019076663
309,309,0.019603285,0.019026282,0.406109243,0.030052217,0.025000119,2.349741365,97.0565987,83.18893231,1.600178833,1.600178833,0.694593201,0.019603285,0.019026282
310,310,0.019495823,0.018890846,0.406714219,0.029894342,0.02479344,2.354842267,96.89689303,82.93689811,1.600178833,1.600178833,0.690770874,0.019495823,0.018890846
311,311,0.019437451,0.019020612,0.407131058,0.029798893,0.024980178,2.359660981,97.85548784,83.8292172,1.600484619,1.600484619,0.695357666,0.019437451,0.019020612
312,312,0.019500651,0.019023879,0.407607829,0.029897213,0.024978792,2.364579402,97.5551006,83.54889838,1.60002594,1.60002594,0.689394836,0.019500651,0.019023879
313,313,0.019502491,0.018837773,0.408272547,0.029901914,0.024731238,2.369750078,96.59162534,82.70787603,1.60002594,1.60002594,0.693828735,0.019502491,0.018837773
314,314,0.019377386,0.018902549,0.408747384,0.029704233,0.02480192,2.374652392,97.54953132,83.49624485,1.60002594,1.60002594,0.69505188,0.019377386,0.018902549
315,315,0.019261171,0.018779385,0.40922917,0.029590969,0.024568904,2.379674457,97.49866672,83.02838686,1.600178833,1.600178833,0.696122131,0.019261171,0.018779385
316,316,0.019273634,0.018901691,0.409601113,0.029597712,0.024728064,2.384544105,98.07019835,83.54721557,1.600484619,1.600484619,0.685725403,0.019273634,0.018901691
317,317,0.019321112,0.018723896,0.410198328,0.029679947,0.024488384,2.389735669,96.9089993,82.50817688,1.60002594,1.60002594,0.688936157,0.019321112,0.018723896
318,318,0.019215407,0.018849093,0.410564643,0.029522311,0.024654304,2.394603676,98.09364313,83.51075093,1.60002594,1.60002594,0.694440308,0.019215407,0.018849093
319,319,0.019327415,0.018612424,0.411279633,0.029690294,0.024366093,2.399927877,96.3006385,82.06753835,1.60002594,1.60002594,0.697192383,0.019327415,0.018612424
320,320,0.019095498,0.018681257,0.411693874,0.029338584,0.024458649,2.404807811,97.83068906,83.36683594,1.600484619,1.600484619,0.698109741,0.019095498,0.018681257
321,321,0.01915248,0.018683404,0.412162951,0.029427963,0.02445354,2.409782234,97.55083205,83.09627127,1.600331726,1.600331726,0.68908905,0.01915248,0.018683404
322,322,0.019157176,0.018624132,0.412695995,0.029434917,0.024375699,2.414841453,97.21752211,82.8121878,1.600178833,1.600178833,0.691229553,0.019157176,0.018624132
323,323,0.019098704,0.018559308,0.413235391,0.029347975,0.024273942,2.419915486,97.17574511,82.71078898,1.600178833,1.600178833,0.690923767,0.019098704,0.018559308
324,324,0.019034632,0.018498725,0.413771297,0.029242767,0.024188388,2.424969865,97.18457047,82.71579725,1.600637512,1.600637512,0.695357666,0.019034632,0.018498725
325,325,0.018983124,0.018381077,0.414373345,0.029165665,0.024052969,2.430082561,96.82851193,82.47015594,1.60002594,1.60002594,0.697803955,0.018983124,0.018381077
326,326,0.018916069,0.018503898,0.414785517,0.029066911,0.024206566,2.434942906,97.8210507,83.27876876,1.600178833,1.600178833,0.69306427,0.018916069,0.018503898
327,327,0.018915352,0.018444729,0.415256139,0.029059201,0.024133418,2.439868689,97.51195278,83.04914594,1.60002594,1.60002594,0.695969238,0.018915352,0.018444729
