인덱스,사이클_번호,충전_용량(Ah),방전_용량(Ah),누적_용량(Ah),충전_에너지(Wh),방전_에너지(Wh),누적_에너지(Wh),쿨롱_효율(%),에너지_효율(%),최대_전압(V),충전_최종전압(V),방전_최종전압(V),단위_충전_용량(Ah/g),단위_방전_용량(Ah/g)
13,13,0.247131087,0.232446082,0.287546196,0.371752958,0.305769033,1.052371171,94.0578075,82.25059844,1.60002594,1.60002594,0.699179993,0.247131087,0.232446082
14,14,0.244401806,0.229401542,0.30254646,0.367708368,0.301901217,1.118178322,93.86245766,82.10343947,1.60002594,1.60002594,0.691841125,0.244401806,0.229401542
15,15,0.241255038,0.226155279,0.317646218,0.36306477,0.297702608,1.183540484,93.74116345,81.99710708,1.60002594,1.60002594,0.697803955,0.241255038,0.226155279
16,16,0.226080122,0.214440572,0.329285768,0.340383033,0.278788637,1.24513488,94.85158209,81.90438714,1.60002594,1.60002594,0.694746094,0.226080122,0.214440572
17,17,0.228284001,0.214369877,0.343199891,0.345032565,0.279761423,1.310406022,93.90490656,81.08261399,1.60002594,1.60002594,0.691382446,0.228284001,0.214369877
18,18,0.225828685,0.211211338,0.357817237,0.341337263,0.275812318,1.375930967,93.52724105,80.80345967,1.60002594,1.60002594,0.695816345,0.225828685,0.211211338
19,19,0.222512004,0.20741408,0.372915161,0.336408593,0.27092424,1.441415321,93.21478219,80.53428039,1.600178833,1.600178833,0.698262634,0.222512004,0.20741408
20,20,0.218890051,0.203647759,0.388157453,0.330986817,0.266140604,1.506261534,93.03655337,80.40821862,1.60002594,1.60002594,0.689394836,0.218890051,0.203647759
21,21,0.215326006,0.200167403,0.403316056,0.325685739,0.261715527,1.570231747,92.96016174,80.35830111,1.60002594,1.60002594,0.692146912,0.215326006,0.200167403
22,22,0.211835723,0.197297527,0.417854252,0.320482179,0.257991866,1.63272206,93.13704224,80.50115807,1.60002594,1.60002594,0.697651062,0.211835723,0.197297527
23,23,0.204757961,0.192177311,0.430434902,0.310595855,0.250602524,1.692715391,93.85584335,80.68443927,1.60002594,1.60002594,0.698874207,0.204757961,0.192177311
24,24,0.200505414,0.187575172,0.443365144,0.304259165,0.244800891,1.752173665,93.55117583,80.45801702,1.60002594,1.60002594,0.688936157,0.200505414,0.187575172
25,25,0.196864648,0.184254841,0.45597495,0.298892341,0.24052448,1.810541526,93.59468211,80.47194508,1.60002594,1.60002594,0.694134521,0.196864648,0.184254841
26,26,0.19323574,0.180687504,0.468523187,0.293457946,0.235912133,1.868087339,93.50625471,80.39043962,1.60002594,1.60002594,0.695510559,0.19323574,0.180687504
27,27,0.190235427,0.178083886,0.480674727,0.288972407,0.232587086,1.92447266,93.61236734,80.48764535,1.60002594,1.60002594,0.69505188,0.190235427,0.178083886
28,28,0.187328193,0.175253874,0.492749046,0.284646259,0.229002584,1.980116335,93.55445713,80.45164017,1.600178833,1.600178833,0.693370056,0.187328193,0.175253874
29,29,0.184181455,0.172413986,0.504516515,0.279974407,0.225340584,2.034750158,93.6109371,80.48613672,1.60002594,1.60002594,0.697498169,0.184181455,0.172413986
30,30,0.180735744,0.169487157,0.515765102,0.274821761,0.221535692,2.088036227,93.77622481,80.61068057,1.60002594,1.60002594,0.699944458,0.180735744,0.169487157
31,31,0.177803707,0.166788789,0.526780019,0.270433957,0.21804179,2.140428394,93.80501252,80.62663142,1.600178833,1.600178833,0.694593201,0.177803707,0.166788789
32,32,0.175411298,0.164320329,0.537870987,0.2668858,0.214889201,2.192424993,93.67716425,80.51728537,1.60002594,1.60002594,0.693828735,0.175411298,0.164320329
33,33,0.172322016,0.161932504,0.548260499,0.262223062,0.211810235,2.24283782,93.97087363,80.77483069,1.60002594,1.60002594,0.690159302,0.172322016,0.161932504
34,34,0.169493248,0.159214508,0.558539239,0.257970406,0.208275656,2.29253257,93.93560535,80.73625943,1.60002594,1.60002594,0.694593201,0.169493248,0.159214508
35,35,0.166641966,0.156588995,0.568592209,0.253701082,0.204896203,2.341337449,93.96732365,80.76284165,1.60002594,1.60002594,0.695357666,0.166641966,0.156588995
36,36,0.164174629,0.154367813,0.578399025,0.250003397,0.202016013,2.389324833,94.02659464,80.80530715,1.60002594,1.60002594,0.689241943,0.164174629,0.154367813
37,37,0.161780427,0.151735814,0.588443638,0.246422635,0.198618259,2.43712921,93.79120615,80.60065525,1.60002594,1.60002594,0.694287415,0.161780427,0.151735814
38,38,0.159227111,0.149336922,0.598333827,0.242582716,0.195491486,2.48422044,93.78862796,80.58755759,1.60002594,1.60002594,0.693675842,0.159227111,0.149336922
39,39,0.156541053,0.146803787,0.608071093,0.238528132,0.192220102,2.53052847,93.77973631,80.58592509,1.60002594,1.60002594,0.695663452,0.156541053,0.146803787
40,40,0.15399125,0.144475622,0.617586721,0.234698948,0.189192359,2.576035059,93.82066967,80.61065481,1.60002594,1.60002594,0.697192383,0.15399125,0.144475622
41,41,0.15129371,0.142218731,0.6266617,0.230615354,0.186259983,2.620390431,94.00174729,80.76651409,1.60002594,1.60002594,0.698415527,0.15129371,0.142218731
42,42,0.149267497,0.140893556,0.63503564,0.227568611,0.18449203,2.663467012,94.38997738,81.0709477,1.60002594,1.60002594,0.698109741,0.149267497,0.140893556
43,43,0.147214104,0.138987788,0.643261956,0.224477951,0.182040829,2.705904133,94.41200578,81.09519397,1.60002594,1.60002594,0.693828735,0.147214104,0.138987788
44,44,0.145122758,0.13730849,0.651076224,0.22133609,0.17986121,2.747379013,94.61540854,81.26158279,1.60002594,1.60002594,0.691229553,0.145122758,0.13730849
45,45,0.14314181,0.135620371,0.658597663,0.21832745,0.177657364,2.788049099,94.74546293,81.3719779,1.60002594,1.60002594,0.694287415,0.14314181,0.135620371
46,46,0.141148278,0.133681309,0.666064632,0.215336099,0.175124381,2.828260817,94.70984035,81.32606725,1.60002594,1.60002594,0.691229553,0.141148278,0.133681309
47,47,0.13921744,0.131945381,0.673336692,0.212418463,0.172862279,2.867817001,94.77647353,81.37817996,1.60002594,1.60002594,0.696122131,0.13921744,0.131945381
48,48,0.137470419,0.130311802,0.680495309,0.209787115,0.170737125,2.906866991,94.79261301,81.38589684,1.60002594,1.60002594,0.69306427,0.137470419,0.130311802
49,49,0.135540993,0.12821823,0.687818072,0.206869503,0.167535339,2.946201156,94.59738142,80.98600116,1.60002594,1.60002594,0.697498169,0.135540993,0.12821823
50,50,0.132238614,0.125942455,0.694114231,0.20204519,0.164759058,2.983487288,95.23878948,81.54564742,1.60002594,1.60002594,0.697651062,0.132238614,0.125942455
51,51,0.131841697,0.124321423,0.701634504,0.201369138,0.162809957,3.022046469,94.29598258,80.85149426,1.60002594,1.60002594,0.688936157,0.131841697,0.124321423
52,52,0.129495259,0.122683732,0.708446032,0.197787746,0.160733637,3.059100578,94.73994052,81.26572059,1.60002594,1.60002594,0.695204773,0.129495259,0.122683732
53,53,0.127945699,0.121470284,0.714921446,0.195406709,0.159200699,3.095306587,94.93893502,81.47146037,1.60002594,1.60002594,0.694440308,0.127945699,0.121470284
54,54,0.126559312,0.119770978,0.72170978,0.193311961,0.157026959,3.131591589,94.63624299,81.22982087,1.60002594,1.60002594,0.693675842,0.126559312,0.119770978
55,55,0.124633969,0.118714633,0.727629116,0.190374178,0.155625541,3.166340226,95.25062411,81.7471898,1.60002594,1.60002594,0.69306427,0.124633969,0.118714633
56,56,0.123262639,0.117013197,0.733878558,0.188302761,0.153411683,3.201231304,94.92997892,81.47075617,1.60002594,1.60002594,0.68908905,0.123262639,0.117013197
57,57,0.121651776,0.115552561,0.739977772,0.185854945,0.15150242,3.235583828,94.98633356,81.51648621,1.60002594,1.60002594,0.692758484,0.121651776,0.115552561
58,58,0.120098174,0.114098408,0.745977538,0.183513917,0.149621585,3.26947616,95.00428214,81.53146511,1.60002594,1.60002594,0.699179993,0.120098174,0.114098408
59,59,0.118417941,0.112630569,0.75176491,0.180972049,0.147695212,3.302752996,95.11275756,81.6121678,1.60002594,1.60002594,0.688018799,0.118417941,0.112630569
60,60,0.1170216,0.111323488,0.757463023,0.178861413,0.14596645,3.335647959,95.13071723,81.60868691,1.60002594,1.60002594,0.698721313,0.1170216,0.111323488
61,61,0.115635923,0.109863026,0.76323592,0.176765079,0.144062306,3.368350732,95.00769532,81.49930215,1.60002594,1.60002594,0.695204773,0.115635923,0.109863026
62,62,0.11396517,0.108558312,0.768642778,0.174234154,0.142351055,3.400233831,95.25569284,81.70100508,1.60002594,1.60002594,0.690770874,0.11396517,0.108558312
63,63,0.112576066,0.107094961,0.774123882,0.17212274,0.14044368,3.431912892,95.13119902,81.59507531,1.60002594,1.60002594,0.698874207,0.112576066,0.107094961
64,64,0.11118214,0.105769771,0.779536252,0.170021768,0.138695472,3.463239187,95.13197948,81.57512664,1.60002594,1.60002594,0.698262634,0.11118214,0.105769771
65,65,0.109718561,0.104495578,0.784759234,0.167787082,0.137015054,3.494011216,95.23965462,81.660073,1.60002594,1.60002594,0.696733704,0.109718561,0.104495578
66,66,0.108649414,0.103410774,0.789997875,0.16614658,0.135631121,3.524526675,95.17839979,81.63341105,1.60002594,1.60002594,0.693217163,0.108649414,0.103410774
67,67,0.107298191,0.102158521,0.795137545,0.164127085,0.133980781,3.554672979,95.2099194,81.63234045,1.60002594,1.60002594,0.693828735,0.107298191,0.102158521
68,68,0.10596365,0.100851779,0.800249415,0.162105618,0.132283527,3.58449507,95.17582655,81.60329583,1.60002594,1.60002594,0.698109741,0.10596365,0.100851779
69,69,0.104450123,0.099686999,0.805012538,0.159805057,0.130708986,3.613591141,95.4398108,81.79277219,1.60002594,1.60002594,0.694287415,0.104450123,0.099686999
70,70,0.103665443,0.098359082,0.8103189,0.158634333,0.129013496,3.643211979,94.88126259,81.32759958,1.600178833,1.600178833,0.693981628,0.103665443,0.098359082
71,71,0.102109219,0.097463458,0.814964662,0.15626948,0.127811637,3.671669822,95.45020346,81.78925103,1.60002594,1.60002594,0.695204773,0.102109219,0.097463458
72,72,0.101077131,0.096451356,0.819590436,0.154699107,0.126469754,3.699899174,95.4235198,81.75209096,1.60002594,1.60002594,0.68756012,0.101077131,0.096451356
73,73,0.100032105,0.095213849,0.824408693,0.153125635,0.124860253,3.728164557,95.18328986,81.54105129,1.60002594,1.60002594,0.696580811,0.100032105,0.095213849
74,74,0.098799472,0.094134173,0.829073992,0.151264607,0.123435146,3.755994018,95.27801214,81.60213289,1.60002594,1.60002594,0.695969238,0.098799472,0.094134173
75,75,0.097614684,0.092498924,0.834189752,0.149461208,0.121336476,3.78411875,94.75923118,81.18258764,1.60002594,1.60002594,0.698262634,0.097614684,0.092498924
76,76,0.096494044,0.092172166,0.83851163,0.147683256,0.120939114,3.810862891,95.52109314,81.89087748,1.60002594,1.60002594,0.69505188,0.096494044,0.092172166
77,77,0.096418949,0.091709652,0.843220928,0.147531862,0.12041416,3.837980593,95.11579695,81.61908794,1.60002594,1.60002594,0.6990271,0.096418949,0.091709652
78,78,0.096263318,0.091332306,0.84815194,0.147183575,0.120054765,3.865109403,94.87757882,81.56804519,1.60002594,1.60002594,0.699791565,0.096263318,0.091332306
79,79,0.095649061,0.090793343,0.853007658,0.146176099,0.119409488,3.891876015,94.92340212,81.68879043,1.60002594,1.60002594,0.696122131,0.095649061,0.090793343
80,80,0.094971428,0.090189501,0.857789585,0.145114825,0.118644429,3.918346411,94.96487849,81.75899981,1.60002594,1.60002594,0.695510559,0.094971428,0.090189501
81,81,0.094144059,0.0894997,0.862433944,0.143840611,0.117746856,3.944440165,95.06675313,81.85925782,1.60002594,1.60002594,0.693370056,0.094144059,0.0894997
82,82,0.093401414,0.088786562,0.867048796,0.142697771,0.116801026,3.97033691,95.05912014,81.85203273,1.60002594,1.60002594,0.697192383,0.093401414,0.088786562
83,83,0.092671794,0.087976864,0.871743726,0.141582873,0.115778319,3.996141464,94.9338091,81.77424025,1.60002594,1.60002594,0.697498169,0.092671794,0.087976864
84,84,0.091910889,0.087372006,0.876282608,0.140423019,0.114963849,4.021600633,95.06164873,81.86966111,1.60002594,1.60002594,0.696122131,0.091910889,0.087372006
85,85,0.091016973,0.086544247,0.880755334,0.139040014,0.113900971,4.046739676,95.08583284,81.91956273,1.60002594,1.60002594,0.691841125,0.091016973,0.086544247
86,86,0.090174034,0.085853448,0.88507592,0.137753772,0.112974884,4.071518564,95.20861409,82.01218889,1.60002594,1.60002594,0.698874207,0.090174034,0.085853448
87,87,0.089506496,0.085102794,0.889479622,0.136725584,0.11200782,4.096236328,95.08001961,81.9216248,1.600178833,1.600178833,0.694440308,0.089506496,0.085102794
88,88,0.088584501,0.084352339,0.893711784,0.135336092,0.111018693,4.120553727,95.22245829,82.03184474,1.60002594,1.60002594,0.695969238,0.088584501,0.084352339
89,89,0.087823584,0.08366827,0.897867098,0.134182233,0.110109693,4.144626267,95.26856711,82.0598157,1.600178833,1.600178833,0.695816345,0.087823584,0.08366827
90,90,0.087146002,0.082919371,0.902093729,0.133133969,0.109154017,4.168606218,95.14994235,81.98810454,1.600178833,1.600178833,0.698721313,0.087146002,0.082919371
91,91,0.086226708,0.082141256,0.906179182,0.131746857,0.108090988,4.192262087,95.26196357,82.04445317,1.600178833,1.600178833,0.693370056,0.086226708,0.082141256
92,92,0.085393245,0.081313225,0.910259202,0.130476305,0.107028197,4.215710195,95.2220812,82.02883833,1.60002594,1.60002594,0.698874207,0.085393245,0.081313225
93,93,0.084614663,0.080622452,0.914251413,0.129302999,0.106112844,4.238900349,95.2818917,82.06526182,1.60002594,1.60002594,0.697651062,0.084614663,0.080622452
94,94,0.083853192,0.079998846,0.91810576,0.128142951,0.105254003,4.261789297,95.40345892,82.13795793,1.600178833,1.600178833,0.697498169,0.083853192,0.079998846
95,95,0.08325676,0.079234562,0.922127958,0.127233855,0.104265485,4.284757667,95.16892357,81.94790962,1.60002594,1.60002594,0.699944458,0.08325676,0.079234562
96,96,0.082331192,0.078556282,0.925902868,0.125829129,0.103388845,4.307197951,95.41496908,82.16606582,1.600331726,1.600331726,0.698109741,0.082331192,0.078556282
97,97,0.081555971,0.07779068,0.929668159,0.124652302,0.102374823,4.329475431,95.3831818,82.12830487,1.60002594,1.60002594,0.6990271,0.081555971,0.07779068
98,98,0.080934669,0.077153127,0.933449701,0.123718568,0.101547894,4.351646105,95.32766138,82.07975215,1.60002594,1.60002594,0.697498169,0.080934669,0.077153127
99,99,0.080150937,0.076451617,0.937149021,0.122537034,0.100596373,4.373586766,95.38455807,82.0946695,1.60002594,1.60002594,0.693675842,0.080150937,0.076451617
100,100,0.079390746,0.075748378,0.940791389,0.12137288,0.099660206,4.39529944,95.41209994,82.11076969,1.60002594,1.60002594,0.698415527,0.079390746,0.075748378
101,101,0.078713272,0.075063943,0.944440718,0.120338328,0.098783662,4.416854106,95.3637693,82.0882787,1.60002594,1.60002594,0.686795654,0.078713272,0.075063943
102,102,0.078009122,0.074380272,0.948069568,0.119273825,0.09787964,4.438248291,95.34817259,82.06296686,1.60002594,1.60002594,0.694746094,0.078009122,0.074380272
103,103,0.077233409,0.073760044,0.951542933,0.118104446,0.097040133,4.459312604,95.50276849,82.16467441,1.60002594,1.60002594,0.688783264,0.077233409,0.073760044
104,104,0.076629636,0.073141854,0.955030715,0.117183205,0.09621037,4.480285438,95.44852061,82.10252502,1.60002594,1.60002594,0.69856842,0.076629636,0.073141854
105,105,0.07594638,0.072456048,0.958521047,0.116138376,0.095324153,4.501099662,95.40421568,82.07808315,1.60002594,1.60002594,0.699485779,0.07594638,0.072456048
106,106,0.07532397,0.071849545,0.961995471,0.115197234,0.094531393,4.521765502,95.38735844,82.06047133,1.60002594,1.60002594,0.69505188,0.07532397,0.071849545
107,107,0.074705444,0.071322014,0.965378901,0.114276326,0.093809939,4.542231889,95.47097268,82.09044046,1.60002594,1.60002594,0.695204773,0.074705444,0.071322014
108,108,0.074027634,0.070690805,0.968715731,0.113241345,0.092956112,4.562517122,95.49245439,82.08672555,1.60002594,1.60002594,0.697651062,0.074027634,0.070690805
109,109,0.073487704,0.07008656,0.972116874,0.112420801,0.092186704,4.58275122,95.37181942,82.00146474,1.60002594,1.60002594,0.69505188,0.073487704,0.07008656
110,110,0.072936549,0.069686622,0.975366802,0.111589072,0.091669956,4.602670336,95.54417197,82.14958173,1.600178833,1.600178833,0.694593201,0.072936549,0.069686622
111,111,0.072570762,0.069239707,0.978697856,0.110978225,0.09114767,4.622500891,95.40992165,82.13112932,1.60002594,1.60002594,0.697651062,0.072570762,0.069239707
112,112,0.071873192,0.068642138,0.981928911,0.109909563,0.090365844,4.64204461,95.50450711,82.2183636,1.60002594,1.60002594,0.69856842,0.071873192,0.068642138
113,113,0.07126552,0.068106908,0.985087523,0.108982723,0.089648466,4.661378867,95.56782491,82.2593373,1.60002594,1.60002594,0.69856842,0.07126552,0.068106908
114,114,0.070671075,0.067574777,0.988183821,0.108077347,0.088942027,4.680514187,95.61871952,82.29479125,1.60002594,1.60002594,0.69703949,0.070671075,0.067574777
115,115,0.070054728,0.066962685,0.991275865,0.10714014,0.088119154,4.699535173,95.5862462,82.24662956,1.600178833,1.600178833,0.691535339,0.070054728,0.066962685
116,116,0.069375107,0.066350016,0.994300955,0.106095067,0.087302275,4.718327964,95.63951633,82.28683772,1.60002594,1.60002594,0.688018799,0.069375107,0.066350016
117,117,0.068915454,0.065814701,0.997401708,0.105404318,0.08660961,4.737122673,95.50064108,82.16893873,1.600178833,1.600178833,0.696580811,0.068915454,0.065814701
118,118,0.068370499,0.065364801,1.000407406,0.104580449,0.086019439,4.755683683,95.60380866,82.2519314,1.60002594,1.60002594,0.688630371,0.068370499,0.065364801
119,119,0.067761037,0.06483501,1.003333434,0.103654662,0.085309522,4.774028823,95.68184358,82.30167394,1.60002594,1.60002594,0.690617981,0.067761037,0.06483501
120,120,0.067237652,0.064302098,1.006268988,0.102859025,0.084587596,4.792300252,95.63406176,82.23643585,1.600178833,1.600178833,0.699944458,0.067237652,0.064302098
121,121,0.066700587,0.063755856,1.009213719,0.102042018,0.083849846,4.810492424,95.58514982,82.1718813,1.60002594,1.60002594,0.69505188,0.066700587,0.063755856
122,122,0.066025519,0.063224402,1.012014837,0.101007922,0.083150431,4.828349915,95.75752294,82.32070218,1.60002594,1.60002594,0.692146912,0.066025519,0.063224402
123,123,0.065636729,0.062770508,1.014881057,0.100420143,0.082572917,4.846197141,95.633206,82.22744389,1.60002594,1.60002594,0.695204773,0.065636729,0.062770508
124,124,0.06508798,0.062304798,1.01766424,0.099584328,0.081941856,4.863839614,95.72396789,82.28388663,1.60002594,1.60002594,0.699485779,0.06508798,0.062304798
125,125,0.064638285,0.061854942,1.020447584,0.098904178,0.081348734,4.881395057,95.69397009,82.2500485,1.60002594,1.60002594,0.690159302,0.064638285,0.061854942
126,126,0.064018099,0.06130805,1.023157633,0.09795291,0.080632322,4.898715646,95.76674609,82.31743347,1.60002594,1.60002594,0.694593201,0.064018099,0.06130805
127,127,0.06355491,0.060844563,1.02586798,0.097248468,0.080027296,4.915936818,95.73542457,82.29157516,1.600178833,1.600178833,0.691841125,0.06355491,0.060844563
128,128,0.063094576,0.060448036,1.028514521,0.096550511,0.079470857,4.933016472,95.80543892,82.31013608,1.60002594,1.60002594,0.69856842,0.063094576,0.060448036
129,129,0.062646523,0.059927501,1.031233543,0.095862753,0.078814282,4.950064943,95.65973935,82.21575019,1.60002594,1.60002594,0.68908905,0.062646523,0.059927501
130,130,0.062034362,0.060432631,1.032835274,0.094967209,0.0789018,4.966130352,97.41799399,83.083204,1.60002594,1.60002594,0.68908905,0.062034362,0.060432631
131,131,0.061323538,0.0591992,1.034959612,0.094178599,0.077394705,4.982914247,96.53585283,82.17865365,1.60002594,1.60002594,0.691382446,0.061323538,0.0591992
132,132,0.061064527,0.058184419,1.03783972,0.093786034,0.076112016,5.000588265,95.28350051,81.15495683,1.60002594,1.60002594,0.691382446,0.061064527,0.058184419
133,133,0.059436371,0.057107279,1.040168812,0.091357946,0.074567888,5.017378323,96.0813686,81.62167783,1.60002594,1.60002594,0.692911377,0.059436371,0.057107279
134,134,0.05921457,0.056789595,1.042593787,0.090990562,0.074241643,5.034127241,95.9047656,81.59268599,1.60002594,1.60002594,0.699485779,0.05921457,0.056789595
135,135,0.058455342,0.056106535,1.044942594,0.089825793,0.073373047,5.050579987,95.98187887,81.68371761,1.60002594,1.60002594,0.697956848,0.058455342,0.056106535
136,136,0.05783454,0.055640548,1.047136585,0.088887355,0.072699708,5.066767634,96.20643398,81.7885834,1.60002594,1.60002594,0.693981628,0.05783454,0.055640548
137,137,0.056767564,0.054874164,1.049029985,0.087328669,0.071599181,5.082497121,96.66464495,81.98817413,1.60002594,1.60002594,0.694134521,0.056767564,0.054874164
138,138,0.056761681,0.054339135,1.051452531,0.087273748,0.071017867,5.098753002,95.73207488,81.37368777,1.60002594,1.60002594,0.688936157,0.056761681,0.054339135
139,139,0.0561326,0.053956243,1.053628888,0.086294176,0.070531478,5.1145157,96.12282884,81.73376371,1.60002594,1.60002594,0.696733704,0.0561326,0.053956243
140,140,0.055693876,0.053568194,1.05575457,0.085613106,0.070033318,5.130095488,96.1832755,81.8020996,1.60002594,1.60002594,0.688324585,0.055693876,0.053568194
141,141,0.055381102,0.053259086,1.057876585,0.085134894,0.069628279,5.145602103,96.16834061,81.78582931,1.600178833,1.600178833,0.697651062,0.055381102,0.053259086
142,142,0.054927561,0.052795962,1.060008184,0.084431426,0.069020742,5.161012787,96.11925438,81.74769198,1.60002594,1.60002594,0.69306427,0.054927561,0.052795962
143,143,0.054618238,0.052484461,1.062141961,0.08396467,0.068605003,5.176372454,96.09328915,81.70698807,1.60002594,1.60002594,0.698415527,0.054618238,0.052484461
144,144,0.054243486,0.052112919,1.064272527,0.083389409,0.068152894,5.19160897,96.0722163,81.72847629,1.60002594,1.60002594,0.693828735,0.054243486,0.052112919
145,145,0.053767955,0.05172263,1.066317852,0.082663352,0.067613251,5.206659071,96.19601534,81.79350191,1.60002594,1.60002594,0.699944458,0.053767955,0.05172263
146,146,0.053476272,0.051345233,1.068448892,0.082218265,0.067148604,5.221728733,96.01498138,81.67115154,1.60002594,1.60002594,0.699791565,0.053476272,0.051345233
147,147,0.05314919,0.051114523,1.070483558,0.081727639,0.066829114,5.236627257,96.17178185,81.77051858,1.60002594,1.60002594,0.698721313,0.05314919,0.051114523
148,148,0.052783368,0.050727102,1.072539825,0.081161351,0.066343487,5.251445121,96.10432897,81.74270913,1.60002594,1.60002594,0.692758484,0.052783368,0.050727102
149,149,0.052388412,0.050407932,1.074520305,0.080557889,0.065897095,5.266105915,96.21962262,81.80092121,1.600178833,1.600178833,0.696886597,0.052388412,0.050407932
150,150,0.052166895,0.050116471,1.076570728,0.080224253,0.06554335,5.280786817,96.06949319,81.70016929,1.600178833,1.600178833,0.695357666,0.052166895,0.050116471
151,151,0.051696882,0.0497265,1.078541109,0.079503366,0.065029873,5.29526031,96.18858761,81.79511969,1.60002594,1.60002594,0.694287415,0.051696882,0.0497265
152,152,0.051384984,0.049490572,1.080435521,0.079032072,0.064693254,5.309599128,96.31329685,81.85696315,1.60002594,1.60002594,0.699332886,0.051384984,0.049490572
153,153,0.051085554,0.049108119,1.082412956,0.078570468,0.06420327,5.323966325,96.12916981,81.71425239,1.60002594,1.60002594,0.689853516,0.051085554,0.049108119
154,154,0.050774964,0.048885999,1.084301922,0.07810316,0.063921529,5.338147957,96.27973027,81.84243567,1.600178833,1.600178833,0.688171692,0.050774964,0.048885999
155,155,0.050394377,0.048485824,1.086210474,0.07751934,0.063395569,5.352271728,96.21276669,81.78032628,1.60002594,1.60002594,0.69703949,0.050394377,0.048485824
156,156,0.050160108,0.048335526,1.088035056,0.077150726,0.06320063,5.366221825,96.36248553,81.91838581,1.60002594,1.60002594,0.695663452,0.050160108,0.048335526
157,157,0.049939219,0.048025729,1.089948546,0.076797595,0.062812268,5.380207152,96.16836083,81.7893685,1.60002594,1.60002594,0.696733704,0.049939219,0.048025729
158,158,0.049548472,0.047643804,1.091853214,0.076190022,0.062328697,5.394068477,96.1559499,81.80690271,1.60002594,1.60002594,0.689547729,0.049548472,0.047643804
159,159,0.049229889,0.047413765,1.093669339,0.075705937,0.062014415,5.407759998,96.31093096,81.91486376,1.60002594,1.60002594,0.695510559,0.049229889,0.047413765
160,160,0.049018318,0.047258241,1.095429416,0.075385779,0.061808169,5.421337608,96.40934872,81.9891631,1.600331726,1.600331726,0.695663452,0.049018318,0.047258241
161,161,0.04878229,0.046957949,1.097253756,0.075025883,0.061421268,5.434942223,96.26023996,81.86677138,1.600178833,1.600178833,0.68710144,0.04878229,0.046957949
162,162,0.048477476,0.046721582,1.09900965,0.074564788,0.061095968,5.448411043,96.37791881,81.93675566,1.60002594,1.60002594,0.693217163,0.048477476,0.046721582
163,163,0.048177822,0.04625968,1.100927791,0.07410399,0.060525372,5.461989661,96.01862138,81.67626544,1.60002594,1.60002594,0.691535339,0.048177822,0.04625968
164,164,0.047685869,0.04569746,1.102916201,0.07334795,0.059771389,5.475566223,95.83019185,81.49019651,1.60002594,1.60002594,0.696275024,0.047685869,0.04569746
165,165,0.047299318,0.045550724,1.104664794,0.072749598,0.059577848,5.488737973,96.30313135,81.89440177,1.60002594,1.60002594,0.693370056,0.047299318,0.045550724
166,166,0.046995029,0.045326037,1.106333787,0.072266353,0.059287936,5.50171639,96.44857717,82.04085726,1.60002594,1.60002594,0.692911377,0.046995029,0.045326037
167,167,0.046915963,0.045255308,1.107994442,0.072141346,0.05920597,5.514651766,96.46036238,82.06940068,1.60002594,1.60002594,0.691535339,0.046915963,0.045255308
