인덱스,사이클_번호,충전_용량(Ah),방전_용량(Ah),누적_용량(Ah),충전_에너지(Wh),방전_에너지(Wh),누적_에너지(Wh),쿨롱_효율(%),에너지_효율(%),최대_전압(V),충전_최종전압(V),방전_최종전압(V),단위_충전_용량(Ah/g),단위_방전_용량(Ah/g)
160,160,0.028919873,0.027577226,1.584670639,0.044330201,0.037715597,4.134345572,95.35735438,85.07878482,1.600484619,1.600484619,0.697498169,0.028919873,0.027577226
161,161,0.027866294,0.026929232,1.585607701,0.042719739,0.036816888,4.140248423,96.63729253,86.1823816,1.60002594,1.60002594,0.694746094,0.027866294,0.026929232
162,162,0.028465638,0.027240008,1.586833331,0.043620367,0.037241919,4.146626871,95.694354,85.37736181,1.600790405,1.600790405,0.694287415,0.028465638,0.027240008
163,163,0.028496764,0.027201004,1.58812909,0.043686366,0.037201899,4.153111339,95.45295808,85.15677082,1.600790405,1.600790405,0.699638672,0.028496764,0.027201004
164,164,0.028817725,0.027438693,1.589508122,0.044187469,0.03753589,4.159762918,95.21464171,84.9469114,1.600484619,1.600484619,0.695663452,0.028817725,0.027438693
165,165,0.027588,0.026629242,1.59046688,0.042275979,0.03640643,4.165632467,96.52472606,86.11611229,1.60002594,1.60002594,0.689700623,0.027588,0.026629242
166,166,0.027693173,0.026351122,1.591808931,0.042429518,0.03601577,4.172046215,95.15385799,84.88375933,1.60002594,1.60002594,0.690770874,0.027693173,0.026351122
167,167,0.028484343,0.027010258,1.593283016,0.043691634,0.036942244,4.178795605,94.8249289,84.55221462,1.60002594,1.60002594,0.692452698,0.028484343,0.027010258
168,168,0.028070244,0.026837394,1.594515866,0.04300158,0.03669108,4.185106105,95.60798335,85.32495804,1.60002594,1.60002594,0.694134521,0.028070244,0.026837394
169,169,0.027961857,0.026732865,1.595744858,0.042868729,0.036565958,4.191408876,95.60475442,85.29750958,1.60002594,1.60002594,0.692758484,0.027961857,0.026732865
170,170,0.028573068,0.027196293,1.597121633,0.0438447,0.037192763,4.198060812,95.18156493,84.82841306,1.60002594,1.60002594,0.698415527,0.028573068,0.027196293
171,171,0.027666473,0.026631189,1.598156917,0.04240795,0.036409561,4.204059202,96.25798151,85.85550768,1.600331726,1.600331726,0.693370056,0.027666473,0.026631189
172,172,0.027918384,0.026863112,1.599212189,0.042813654,0.03674391,4.210128946,96.22015399,85.82287629,1.600178833,1.600178833,0.688477478,0.027918384,0.026863112
173,173,0.028339029,0.027057106,1.600494112,0.043460146,0.037030857,4.216558235,95.47647573,85.20647174,1.600484619,1.600484619,0.699485779,0.028339029,0.027057106
174,174,0.028044853,0.026824181,1.601714785,0.043015076,0.036690144,4.222883168,95.6474268,85.29600963,1.60002594,1.60002594,0.696275024,0.028044853,0.026824181
175,175,0.028324392,0.026982825,1.603056351,0.043449092,0.036920271,4.229411989,95.26356477,84.97363032,1.600178833,1.600178833,0.688783264,0.028324392,0.026982825
176,176,0.02718463,0.025957123,1.604283858,0.041689719,0.035481564,4.235620145,95.48455516,85.10866618,1.600484619,1.600484619,0.695969238,0.02718463,0.025957123
177,177,0.026489263,0.025654977,1.605118145,0.040599215,0.035039616,4.241179744,96.8504719,86.30614169,1.60002594,1.60002594,0.699944458,0.026489263,0.025654977
178,178,0.026965003,0.025916684,1.606166463,0.041353015,0.035412218,4.247120541,96.11230065,85.63394293,1.60002594,1.60002594,0.693675842,0.026965003,0.025916684
179,179,0.026735716,0.025696666,1.607205513,0.040970103,0.035101325,4.25298932,96.11362509,85.6754613,1.60002594,1.60002594,0.694440308,0.026735716,0.025696666
180,180,0.028812333,0.027048121,1.608969725,0.044209815,0.036989826,4.26020931,93.87688748,83.66880802,1.60002594,1.60002594,0.697651062,0.028812333,0.027048121
181,181,0.027237653,0.026020549,1.610186829,0.041780232,0.035570394,4.266419147,95.53153907,85.13690065,1.60002594,1.60002594,0.697345276,0.027237653,0.026020549
182,182,0.02738456,0.026435769,1.61113562,0.042017195,0.036150758,4.272285584,96.53530709,86.03800856,1.600178833,1.600178833,0.693981628,0.02738456,0.026435769
183,183,0.026914068,0.025814327,1.61223536,0.041269849,0.035252898,4.278302536,95.91388264,85.42046661,1.600484619,1.600484619,0.697803955,0.026914068,0.025814327
184,184,0.027669136,0.026315803,1.613588693,0.042433362,0.035978473,4.284757424,95.10887051,84.78817547,1.600178833,1.600178833,0.694440308,0.027669136,0.026315803
185,185,0.02828165,0.026829055,1.615041288,0.043404298,0.036695267,4.291466456,94.86382522,84.54293303,1.60002594,1.60002594,0.688783264,0.02828165,0.026829055
186,186,0.026600991,0.025709432,1.615932847,0.040785639,0.035131066,4.297121029,96.64840056,86.13587171,1.600484619,1.600484619,0.699638672,0.026600991,0.025709432
187,187,0.026626847,0.025559415,1.617000279,0.040816915,0.03491173,4.303026214,95.99114485,85.53250571,1.60002594,1.60002594,0.697498169,0.026626847,0.025559415
188,188,0.027574089,0.02619901,1.618375358,0.042287393,0.035817166,4.30949644,95.01314776,84.69939619,1.60002594,1.60002594,0.699944458,0.027574089,0.02619901
189,189,0.027703628,0.026198098,1.619880888,0.042491357,0.035834691,4.316153105,94.56558551,84.33407221,1.600178833,1.600178833,0.69107666,0.027703628,0.026198098
190,190,0.026969746,0.025817902,1.621032732,0.041375224,0.035303129,4.322225201,95.72912677,85.32432049,1.60002594,1.60002594,0.694593201,0.026969746,0.025817902
191,191,0.025847871,0.025130559,1.621750044,0.039653339,0.034309945,4.327568595,97.22486903,86.52473107,1.600331726,1.600331726,0.699638672,0.025847871,0.025130559
192,192,0.02561962,0.025011808,1.622357856,0.039277309,0.034127102,4.332718801,97.62755166,86.88757743,1.600331726,1.600331726,0.691994019,0.02561962,0.025011808
193,193,0.026755617,0.025476365,1.623637107,0.041045025,0.034790469,4.338973358,95.21875619,84.76171953,1.60002594,1.60002594,0.697803955,0.026755617,0.025476365
194,194,0.026004902,0.025020415,1.624621594,0.039898504,0.034138785,4.344733077,96.21422663,85.5640723,1.60002594,1.60002594,0.696580811,0.026004902,0.025020415
195,195,0.026864031,0.025562414,1.625923211,0.041213019,0.034922576,4.35102352,95.15479451,84.73675767,1.600178833,1.600178833,0.694440308,0.026864031,0.025562414
196,196,0.026789284,0.025520494,1.627192001,0.041120891,0.034851763,4.357292647,95.26381567,84.75439742,1.600178833,1.600178833,0.697498169,0.026789284,0.025520494
197,197,0.027139884,0.025640845,1.62869104,0.041653071,0.03504855,4.363897169,94.47662057,84.14397486,1.600331726,1.600331726,0.693828735,0.027139884,0.025640845
198,198,0.027190209,0.025776638,1.630104611,0.041719636,0.035233145,4.370383659,94.80117783,84.45218789,1.60002594,1.60002594,0.698415527,0.027190209,0.025776638
199,199,0.026312785,0.025390294,1.631027101,0.040373306,0.034664226,4.376092739,96.49413509,85.85927121,1.600484619,1.600484619,0.698874207,0.026312785,0.025390294
200,200,0.027395609,0.025976474,1.632446237,0.042061604,0.035513111,4.382641232,94.81984464,84.43118545,1.600790405,1.600790405,0.696275024,0.027395609,0.025976474
201,201,0.026076206,0.025167728,1.633354715,0.040013413,0.034372085,4.388282561,96.51606384,85.90140596,1.600331726,1.600331726,0.698109741,0.026076206,0.025167728
202,202,0.026229958,0.025249053,1.63433562,0.040234803,0.034472589,4.394044775,96.26036465,85.67853316,1.600178833,1.600178833,0.699791565,0.026229958,0.025249053
203,203,0.02692923,0.02570826,1.63555659,0.041326442,0.035138241,4.400232976,95.46600488,85.02604916,1.600331726,1.600331726,0.6990271,0.02692923,0.02570826
204,204,0.026547835,0.025484175,1.63662025,0.040734883,0.034825232,4.406142626,95.99342124,85.4924083,1.600178833,1.600178833,0.693370056,0.026547835,0.025484175
205,205,0.026349106,0.025327711,1.637641645,0.040406952,0.0345901,4.411959478,96.12360414,85.60432851,1.600178833,1.600178833,0.690159302,0.026349106,0.025327711
206,206,0.026795569,0.02563725,1.638799964,0.041157258,0.035025833,4.418090904,95.67719935,85.10244485,1.60002594,1.60002594,0.699944458,0.026795569,0.02563725
207,207,0.025831987,0.024788062,1.639843889,0.039613203,0.033843109,4.423860997,95.95879224,85.4339125,1.600178833,1.600178833,0.699332886,0.025831987,0.024788062
208,208,0.026266098,0.025206315,1.640903672,0.040309844,0.034412108,4.429758734,95.96520585,85.36899252,1.60002594,1.60002594,0.692146912,0.026266098,0.025206315
209,209,0.025739297,0.024624803,1.642018165,0.039472159,0.033609421,4.435621471,95.67006871,85.14715834,1.600331726,1.600331726,0.694898987,0.025739297,0.024624803
210,210,0.02626087,0.025038408,1.643240628,0.04029264,0.03419614,4.441717971,95.34492829,84.8694445,1.60002594,1.60002594,0.69856842,0.02626087,0.025038408
211,211,0.025998326,0.024976191,1.644262763,0.039888557,0.034099524,4.447507004,96.06845778,85.4869843,1.600331726,1.600331726,0.693828735,0.025998326,0.024976191
212,212,0.026317739,0.024972362,1.64560814,0.040372902,0.034096118,4.453783788,94.88794592,84.45297769,1.600484619,1.600484619,0.698262634,0.026317739,0.024972362
213,213,0.025893352,0.024759191,1.6467423,0.039724391,0.033813998,4.45969418,95.61987779,85.12150211,1.600484619,1.600484619,0.699638672,0.025893352,0.024759191
214,214,0.025790805,0.024903875,1.647629231,0.039564816,0.033989231,4.465269766,96.56106036,85.90771882,1.60002594,1.60002594,0.699944458,0.025790805,0.024903875
215,215,0.026342563,0.025144719,1.648827074,0.040431063,0.034359437,4.471341392,95.4528201,84.98276918,1.60002594,1.60002594,0.694134521,0.026342563,0.025144719
216,216,0.026079361,0.024947428,1.649959007,0.040012276,0.034089031,4.477264636,95.65966102,85.19643147,1.600331726,1.600331726,0.693522949,0.026079361,0.024947428
217,217,0.026487293,0.025212445,1.651233855,0.040676317,0.034461979,4.483478974,95.18694414,84.72246616,1.60002594,1.60002594,0.696122131,0.026487293,0.025212445
218,218,0.02602475,0.02493972,1.652318885,0.039946803,0.034082975,4.489342802,95.83077612,85.3209078,1.600178833,1.600178833,0.694440308,0.02602475,0.02493972
219,219,0.026126732,0.024898372,1.653547245,0.040112347,0.034013884,4.495441265,95.29845641,84.79654505,1.60002594,1.60002594,0.691229553,0.026126732,0.024898372
220,220,0.025391701,0.02440542,1.654533525,0.038999604,0.033345165,4.501095704,96.115737,85.50129022,1.60002594,1.60002594,0.698721313,0.025391701,0.02440542
221,221,0.025465812,0.024563003,1.655436334,0.039101882,0.03355866,4.506638927,96.45481982,85.82364324,1.60002594,1.60002594,0.697651062,0.025465812,0.024563003
222,222,0.026007459,0.024877247,1.656566546,0.039915567,0.033978684,4.51257581,95.65427786,85.12639707,1.60002594,1.60002594,0.695663452,0.026007459,0.024877247
223,223,0.025585735,0.024501991,1.657650291,0.039267559,0.033459594,4.518383775,95.76426388,85.20925325,1.60002594,1.60002594,0.695357666,0.025585735,0.024501991
224,224,0.025910884,0.024798428,1.658762747,0.039785004,0.033870602,4.524298176,95.70660488,85.13409335,1.60002594,1.60002594,0.697192383,0.025910884,0.024798428
225,225,0.026285331,0.02506406,1.659984018,0.040342075,0.034243391,4.530396861,95.35379304,84.88257178,1.60002594,1.60002594,0.69306427,0.026285331,0.02506406
226,226,0.026148315,0.024870615,1.661261718,0.040132853,0.033985583,4.536544131,95.11364348,84.68269892,1.60002594,1.60002594,0.699485779,0.026148315,0.024870615
227,227,0.025625668,0.024602193,1.662285193,0.039325616,0.033608044,4.542261703,96.00605655,85.46094616,1.60002594,1.60002594,0.695816345,0.025625668,0.024602193
228,228,0.025251991,0.024488553,1.66304863,0.038724039,0.033434876,4.547550865,96.97672238,86.34139826,1.600331726,1.600331726,0.695357666,0.025251991,0.024488553
229,229,0.026026827,0.024670868,1.664404589,0.039977517,0.033726076,4.553802306,94.79014864,84.36260916,1.60002594,1.60002594,0.691382446,0.026026827,0.024670868
230,230,0.02581564,0.024635819,1.665584411,0.03966052,0.033664983,4.559797843,95.4298197,84.88285821,1.60002594,1.60002594,0.697192383,0.02581564,0.024635819
231,231,0.025044137,0.024135618,1.66649293,0.038455162,0.032950246,4.565302758,96.37232752,85.68484653,1.600331726,1.600331726,0.695204773,0.025044137,0.024135618
232,232,0.025086185,0.024190672,1.667388443,0.038503952,0.033026607,4.570780103,96.43025438,85.77459025,1.600178833,1.600178833,0.694134521,0.025086185,0.024190672
233,233,0.025279013,0.024200142,1.668467314,0.038799292,0.033045448,4.576533947,95.73214684,85.17023588,1.60002594,1.60002594,0.691535339,0.025279013,0.024200142
234,234,0.025696226,0.02442627,1.66973727,0.039456087,0.033356328,4.582633706,95.05781151,84.54038548,1.60002594,1.60002594,0.698721313,0.025696226,0.02442627
235,235,0.02603061,0.024720185,1.671047695,0.039995233,0.033773844,4.588855095,94.96582963,84.44467369,1.60002594,1.60002594,0.696275024,0.02603061,0.024720185
236,236,0.025570914,0.024563971,1.672054638,0.039278683,0.03355723,4.594576547,96.06215693,85.43369514,1.600178833,1.600178833,0.694440308,0.025570914,0.024563971
237,237,0.025384613,0.024330032,1.673109218,0.038975806,0.033226665,4.600325688,95.84559082,85.2494628,1.600178833,1.600178833,0.696580811,0.025384613,0.024330032
238,238,0.024899376,0.024058418,1.673950176,0.03822248,0.03284159,4.605706578,96.62257624,85.92218481,1.60002594,1.60002594,0.698415527,0.024899376,0.024058418
239,239,0.025367481,0.02441282,1.674904837,0.038971421,0.033342563,4.611335437,96.23667419,85.55644556,1.600178833,1.600178833,0.695357666,0.025367481,0.02441282
240,240,0.024570589,0.023597748,1.675877678,0.03767144,0.032214785,4.616792092,96.04062826,85.51513973,1.60002594,1.60002594,0.698415527,0.024570589,0.023597748
241,241,0.024084683,0.023331584,1.676630776,0.036990689,0.031841372,4.621941409,96.8731236,86.07942482,1.600178833,1.600178833,0.697192383,0.024084683,0.023331584
242,242,0.023850812,0.0230289,1.677452688,0.036622602,0.031412565,4.627151447,96.5539461,85.77370947,1.60002594,1.60002594,0.690770874,0.023850812,0.0230289
243,243,0.023888509,0.023066666,1.678274531,0.03667957,0.031443154,4.632387863,96.55967088,85.72388882,1.60002594,1.60002594,0.698415527,0.023888509,0.023066666
244,244,0.025893554,0.024188059,1.679980026,0.039766852,0.033036673,4.639118042,93.41343805,83.07590685,1.60002594,1.60002594,0.692146912,0.025893554,0.024188059
245,245,0.024463436,0.023436421,1.681007041,0.037528071,0.031963159,4.644682954,95.80183682,85.17133499,1.60002594,1.60002594,0.694593201,0.024463436,0.023436421
246,246,0.024829736,0.023873525,1.681963252,0.038081662,0.032595386,4.650169229,96.1489295,85.59339261,1.600178833,1.600178833,0.690770874,0.024829736,0.023873525
247,247,0.025025998,0.023831968,1.683157282,0.03840993,0.032541131,4.656038029,95.22884101,84.72061971,1.60002594,1.60002594,0.694287415,0.025025998,0.023831968
248,248,0.024428278,0.023597998,1.683987562,0.037522426,0.032211994,4.661348461,96.60115364,85.84731159,1.60002594,1.60002594,0.692758484,0.024428278,0.023597998
249,249,0.024971928,0.023909678,1.685049812,0.038370673,0.032663668,4.667055465,95.74622243,85.12665001,1.60002594,1.60002594,0.693981628,0.024971928,0.023909678
250,250,0.024210096,0.023329044,1.685930864,0.037167547,0.031834822,4.67238819,96.36080736,85.65220216,1.60002594,1.60002594,0.699791565,0.024210096,0.023329044
251,251,0.024850679,0.023789123,1.68699242,0.038177636,0.032480028,4.678085798,95.72826092,85.07605856,1.600178833,1.600178833,0.691535339,0.024850679,0.023789123
252,252,0.025008672,0.023756143,1.688244949,0.038417694,0.032445554,4.684057938,94.9916225,84.45471422,1.600178833,1.600178833,0.695357666,0.025008672,0.023756143
253,253,0.025428423,0.024135512,1.68953786,0.039068341,0.032967662,4.690158617,94.91548736,84.38459739,1.60002594,1.60002594,0.690770874,0.025428423,0.024135512
254,254,0.024354028,0.023452227,1.690439662,0.037403381,0.032004775,4.695557222,96.29711544,85.56653084,1.60002594,1.60002594,0.697803955,0.024354028,0.023452227
255,255,0.024124723,0.023308464,1.691255921,0.037032342,0.031792974,4.70079659,96.61650365,85.85191271,1.600178833,1.600178833,0.696886597,0.024124723,0.023308464
256,256,0.024355816,0.023373136,1.692238602,0.037384177,0.031902251,4.706278517,95.96531361,85.33623897,1.60002594,1.60002594,0.695816345,0.024355816,0.023373136
257,257,0.024412975,0.02341173,1.693239847,0.03749816,0.03195468,4.711821996,95.89871788,85.21666258,1.600178833,1.600178833,0.693675842,0.024412975,0.02341173
258,258,0.024303353,0.023366761,1.694176438,0.037328469,0.031870946,4.717279519,96.14624485,85.37972945,1.600178833,1.600178833,0.696580811,0.024303353,0.023366761
259,259,0.024242674,0.023295695,1.695123417,0.037220396,0.031792619,4.722707296,96.0937515,85.4171981,1.60002594,1.60002594,0.697803955,0.024242674,0.023295695
260,260,0.024659519,0.023636544,1.696146392,0.037880197,0.032255927,4.728331565,95.85160489,85.15248029,1.60002594,1.60002594,0.699332886,0.024659519,0.023636544
261,261,0.024642319,0.023551673,1.697237037,0.037846524,0.032152706,4.734025383,95.57409453,84.95550657,1.60002594,1.60002594,0.690770874,0.024642319,0.023551673
262,262,0.024588331,0.023446634,1.698378734,0.037774996,0.032013466,4.739786913,95.35675306,84.7477682,1.600178833,1.600178833,0.696427917,0.024588331,0.023446634
263,263,0.024390944,0.023331825,1.699437853,0.03746913,0.031850424,4.745405619,95.65773742,85.00443986,1.60002594,1.60002594,0.695816345,0.024390944,0.023331825
264,264,0.024120928,0.023217931,1.70034085,0.037049641,0.031669915,4.750785345,96.25637551,85.47968117,1.600178833,1.600178833,0.693828735,0.024120928,0.023217931
265,265,0.024547523,0.023462063,1.70142631,0.037721488,0.032019171,4.756487662,95.57812655,84.88310626,1.60002594,1.60002594,0.695816345,0.024547523,0.023462063
266,266,0.023965708,0.022969348,1.702422671,0.036809972,0.03134467,4.761952963,95.84255705,85.1526615,1.60002594,1.60002594,0.693828735,0.023965708,0.022969348
267,267,0.024184237,0.023298782,1.703308126,0.037155828,0.031784917,4.767323874,96.3387106,85.54490419,1.60002594,1.60002594,0.689853516,0.024184237,0.023298782
268,268,0.024373182,0.023334947,1.70434636,0.037436976,0.031854119,4.772906732,95.74025919,85.08731693,1.60002594,1.60002594,0.697956848,0.024373182,0.023334947
269,269,0.023495944,0.022790421,1.705051883,0.036050333,0.031068033,4.777889032,96.99725604,86.17959829,1.600331726,1.600331726,0.697192383,0.023495944,0.022790421
270,270,0.024813918,0.023522634,1.706343167,0.038112562,0.032121552,4.783880043,94.79612978,84.28074687,1.600178833,1.600178833,0.692146912,0.024813918,0.023522634
271,271,0.024169779,0.023137822,1.707375124,0.037132075,0.031580117,4.789432001,95.73038336,85.04808049,1.600178833,1.600178833,0.693370056,0.024169779,0.023137822
272,272,0.024019783,0.023064749,1.708330158,0.03690348,0.03148523,4.794850251,96.02396885,85.31777926,1.60002594,1.60002594,0.694287415,0.024019783,0.023064749
273,273,0.024120008,0.023174699,1.709275467,0.037054086,0.031631854,4.800272483,96.08081012,85.36670954,1.60002594,1.60002594,0.691841125,0.024120008,0.023174699
274,274,0.023695609,0.022791368,1.710179708,0.036373868,0.031092008,4.805554343,96.18393006,85.47897095,1.60002594,1.60002594,0.691994019,0.023695609,0.022791368
275,275,0.023924172,0.022949252,1.711154629,0.036732558,0.031310616,4.810976284,95.92495606,85.23941203,1.60002594,1.60002594,0.699638672,0.023924172,0.022949252
276,276,0.023890812,0.022963534,1.712081907,0.036714757,0.031332327,4.816358715,96.11868375,85.33987207,1.600484619,1.600484619,0.692452698,0.023890812,0.022963534
277,277,0.023233553,0.02231351,1.71300195,0.035683314,0.030424366,4.821617663,96.04002586,85.26216473,1.60002594,1.60002594,0.698415527,0.023233553,0.02231351
278,278,0.024850933,0.023598824,1.714254059,0.038217816,0.03221829,4.827617188,94.9615181,84.30175677,1.60002594,1.60002594,0.694746094,0.024850933,0.023598824
279,279,0.025450388,0.023898262,1.715806185,0.039121381,0.032650764,4.834087806,93.9013671,83.46014985,1.60002594,1.60002594,0.69505188,0.025450388,0.023898262
280,280,0.024582528,0.023637899,1.716750814,0.037786539,0.032285411,4.839588935,96.15731482,85.44156584,1.600178833,1.600178833,0.699638672,0.024582528,0.023637899
281,281,0.02420466,0.023293035,1.717662439,0.037178281,0.031810504,4.844956711,96.23367947,85.56206348,1.600178833,1.600178833,0.698262634,0.02420466,0.023293035
282,282,0.024286698,0.023367628,1.718581509,0.037320522,0.031907597,4.850369637,96.21574648,85.49611608,1.60002594,1.60002594,0.697803955,0.024286698,0.023367628
283,283,0.023802915,0.022970814,1.71941361,0.036589686,0.031344917,4.855614406,96.50420551,85.66599054,1.60002594,1.60002594,0.690923767,0.023802915,0.022970814
284,284,0.023737854,0.02290082,1.720250644,0.036443138,0.031246213,4.860811331,96.47384386,85.73963337,1.600484619,1.600484619,0.69703949,0.023737854,0.02290082
285,285,0.023733122,0.022788244,1.721195523,0.036426108,0.031085415,4.866152024,96.01873581,85.33828194,1.60002594,1.60002594,0.695663452,0.023733122,0.022788244
286,286,0.024076262,0.022991377,1.722280407,0.036958783,0.031374678,4.871736129,95.49396562,84.89099237,1.60002594,1.60002594,0.694746094,0.024076262,0.022991377
287,287,0.024313724,0.023232283,1.723361848,0.037334545,0.031704312,4.877366363,95.55213892,84.91950686,1.600178833,1.600178833,0.695357666,0.024313724,0.023232283
288,288,0.024156086,0.023136133,1.724381801,0.037100139,0.031571562,4.88289494,95.77765707,85.09823084,1.60002594,1.60002594,0.694440308,0.024156086,0.023136133
289,289,0.024117319,0.023144912,1.725354207,0.037030041,0.031595139,4.888329842,95.96801636,85.32299285,1.60002594,1.60002594,0.698262634,0.024117319,0.023144912
290,290,0.024005359,0.023104819,1.726254747,0.03686087,0.031531066,4.893659646,96.24858631,85.54075211,1.60002594,1.60002594,0.697803955,0.024005359,0.023104819
291,291,0.022205072,0.02167596,1.726783859,0.034103356,0.029518215,4.898244787,97.61715727,86.55516237,1.60002594,1.60002594,0.697651062,0.022205072,0.02167596
292,292,0.023398671,0.02248483,1.7276977,0.035962466,0.030650015,4.903557239,96.09447446,85.22778824,1.60002594,1.60002594,0.699944458,0.023398671,0.02248483
293,293,0.022204756,0.021639284,1.728263173,0.034081597,0.029460434,4.908178401,97.45337314,86.44088719,1.60002594,1.60002594,0.690923767,0.022204756,0.021639284
294,294,0.023968818,0.022676357,1.729555633,0.036799386,0.030935804,4.914041983,94.60774156,84.06608716,1.60002594,1.60002594,0.690617981,0.023968818,0.022676357
295,295,0.023737599,0.02255821,1.730735022,0.036442867,0.030781069,4.919703781,95.03155817,84.4639065,1.600178833,1.600178833,0.694746094,0.023737599,0.02255821
296,296,0.023423664,0.022412545,1.731746141,0.035987945,0.030575104,4.925116622,95.68334363,84.95929491,1.60002594,1.60002594,0.699638672,0.023423664,0.022412545
297,297,0.023772496,0.022737332,1.732781305,0.036523271,0.031013987,4.930625905,95.64554014,84.91568916,1.60002594,1.60002594,0.695663452,0.023772496,0.022737332
298,298,0.02385143,0.022698621,1.733934113,0.036615136,0.030962232,4.936278809,95.16671109,84.56129316,1.60002594,1.60002594,0.696275024,0.02385143,0.022698621
299,299,0.023698835,0.022686456,1.734946493,0.036394316,0.030961636,4.941711489,95.72814713,85.07272298,1.60002594,1.60002594,0.699638672,0.023698835,0.022686456
300,300,0.023802049,0.022828694,1.735919847,0.03656477,0.031144511,4.947131748,95.91062724,85.17628057,1.60002594,1.60002594,0.696275024,0.023802049,0.022828694
301,301,0.023823345,0.022954352,1.736788841,0.036590665,0.031318889,4.952403525,96.35234543,85.59256489,1.60002594,1.60002594,0.697651062,0.023823345,0.022954352
302,302,0.023429522,0.022520373,1.73769799,0.035977518,0.030703323,4.957677719,96.11964304,85.34030395,1.60002594,1.60002594,0.699638672,0.023429522,0.022520373
303,303,0.023367318,0.022405172,1.738660135,0.035875416,0.03055509,4.962998044,95.88251581,85.16999727,1.60002594,1.60002594,0.699638672,0.023367318,0.022405172
304,304,0.023604185,0.022606889,1.739657431,0.036260191,0.030842487,4.968415748,95.7749215,85.05881005,1.60002594,1.60002594,0.692452698,0.023604185,0.022606889
305,305,0.023201941,0.022428792,1.74043058,0.035643164,0.030582975,4.973475937,96.66773992,85.80320051,1.60002594,1.60002594,0.698721313,0.023201941,0.022428792
306,306,0.023817748,0.022682989,1.741565339,0.036581416,0.030947654,4.979109698,95.23565728,84.59938962,1.60002594,1.60002594,0.699332886,0.023817748,0.022682989
307,307,0.02347101,0.022590548,1.7424458,0.036048747,0.030802864,4.984355582,96.24872732,85.44780589,1.60002594,1.60002594,0.694898987,0.02347101,0.022590548
308,308,0.023435783,0.022513173,1.743368411,0.035985736,0.030694142,4.989647176,96.06323958,85.29530232,1.600331726,1.600331726,0.692452698,0.023435783,0.022513173
309,309,0.023511773,0.022433019,1.744447166,0.036126304,0.030583761,4.995189719,95.41185357,84.65787401,1.60002594,1.60002594,0.697345276,0.023511773,0.022433019
310,310,0.023911742,0.022721549,1.745637359,0.036723781,0.031006619,5.00090688,95.02255542,84.43199042,1.60002594,1.60002594,0.693675842,0.023911742,0.022721549
311,311,0.02365545,0.022719167,1.746573642,0.03633986,0.030997141,5.0062496,96.04199854,85.29790953,1.600484619,1.600484619,0.69703949,0.02365545,0.022719167
312,312,0.023269146,0.022569033,1.747273755,0.035734485,0.030785839,5.011198246,96.99123896,86.15162159,1.60002594,1.60002594,0.693828735,0.023269146,0.022569033
313,313,0.023874254,0.022838296,1.748309714,0.036665573,0.031174308,5.016689511,95.66077114,85.02337739,1.60002594,1.60002594,0.696733704,0.023874254,0.022838296
314,314,0.023703863,0.022678469,1.749335108,0.036419602,0.030937625,5.022171488,95.67414876,84.94772852,1.600484619,1.600484619,0.698874207,0.023703863,0.022678469
315,315,0.023571887,0.022654802,1.750252193,0.036216975,0.03091298,5.027475483,96.10941141,85.35494754,1.60002594,1.60002594,0.692299805,0.023571887,0.022654802
316,316,0.023740595,0.022777655,1.751215133,0.036461624,0.031075133,5.032861975,95.94390743,85.22695691,1.60002594,1.60002594,0.693522949,0.023740595,0.022777655
317,317,0.023781187,0.022659748,1.752336572,0.036533469,0.030931581,5.038463863,95.28434372,84.66642073,1.600178833,1.600178833,0.696275024,0.023781187,0.022659748
318,318,0.023272313,0.022432141,1.753176744,0.035748965,0.030590427,5.043622401,96.38982207,85.57010522,1.60002594,1.60002594,0.69856842,0.023272313,0.022432141
319,319,0.02354824,0.022553672,1.754171312,0.036165528,0.030763594,5.049024335,95.7764655,85.0633077,1.60002594,1.60002594,0.695204773,0.02354824,0.022553672
320,320,0.023588215,0.022679267,1.755080261,0.036240094,0.030929193,5.054335236,96.14659978,85.34523333,1.60002594,1.60002594,0.695969238,0.023588215,0.022679267
321,321,0.023175611,0.022261791,1.755994081,0.035582381,0.0303546,5.059563018,96.05697646,85.30794859,1.600178833,1.600178833,0.696427917,0.023175611,0.022261791
322,322,0.0231347,0.022256019,1.756872762,0.03553471,0.030350912,5.064746816,96.20188971,85.41201534,1.600178833,1.600178833,0.697956848,0.0231347,0.022256019
323,323,0.023286741,0.02237041,1.757789092,0.035754702,0.030498767,5.070002751,96.06501233,85.30001667,1.600178833,1.600178833,0.696886597,0.023286741,0.02237041
324,324,0.023222891,0.02237386,1.758638124,0.035664354,0.030503926,5.075163179,96.34398901,85.53057214,1.600178833,1.600178833,0.697192383,0.023222891,0.02237386
325,325,0.022807013,0.022017657,1.759427479,0.035009142,0.030003222,5.080169099,96.53897953,85.70110634,1.60002594,1.60002594,0.691535339,0.022807013,0.022017657
326,326,0.022512643,0.021621917,1.760318204,0.034557715,0.029467616,5.085259199,96.04344431,85.27072927,1.60002594,1.60002594,0.698415527,0.022512643,0.021621917
327,327,0.02285302,0.021968419,1.761202805,0.035098933,0.029933802,5.090424329,96.12917383,85.2840816,1.600178833,1.600178833,0.69703949,0.02285302,0.021968419
